X,Y,U,K,KU,H,HU
0.5,0.05,0.42,65,0.615384615,35,0.057142857
0.5,0.1,0.45,67,0.641791045,33,0.060606061
0.5,0.15,0.64,82,0.743902439,18,0.166666667
0.5,0.2,0.74,87,0.83908046,13,0.076923077
0.5,0.25,0.68,89,0.764044944,11,0
0.5,0.3,0.84,96,0.864583333,4,0.25
0.5,0.35,0.83,93,0.88172043,7,0.142857143
0.5,0.4,0.91,95,0.936842105,5,0.4
0.5,0.45,0.89,98,0.908163265,2,0
0.5,0.5,0.91,99,0.919191919,1,0
0.5,0.55,0.86,95,0.884210526,5,0.4
0.5,0.6,0.84,96,0.875,4,0
0.5,0.65,0.88,98,0.897959184,2,0
0.5,0.7,0.8,95,0.831578947,5,0.2
0.5,0.75,0.71,96,0.739583333,4,0
0.5,0.8,0.76,90,0.822222222,10,0.2
0.5,0.85,0.73,90,0.788888889,10,0.2
0.5,0.9,0.64,90,0.7,10,0.1
0.5,0.95,0.63,82,0.731707317,18,0.166666667
0.5,1,0.56,81,0.617283951,19,0.315789474
0.55,-1,0.73,5,0.8,95,0.726315789
0.55,-0.95,0.68,9,0.333333333,91,0.714285714
0.55,-0.9,0.69,4,0.25,96,0.708333333
0.55,-0.85,0.76,2,0,98,0.775510204
0.55,-0.8,0.71,5,0.8,95,0.705263158
0.55,-0.75,0.67,1,1,99,0.666666667
0.55,-0.7,0.61,7,0.285714286,93,0.634408602
0.55,-0.65,0.56,3,0,97,0.577319588
0.55,-0.6,0.54,8,0.125,92,0.576086957
0.55,-0.55,0.5,1,0,99,0.505050505
0.55,-0.5,0.43,4,0,96,0.447916667
0.55,-0.45,0.44,11,0.272727273,89,0.460674157
0.55,-0.4,0.39,6,0,94,0.414893617
0.55,-0.35,0.41,12,0.25,88,0.431818182
0.55,-0.3,0.33,14,0.142857143,86,0.360465116
0.55,-0.25,0.22,18,0.111111111,82,0.243902439
0.55,-0.2,0.27,25,0.28,75,0.266666667
0.55,-0.15,0.16,24,0.166666667,76,0.157894737
0.55,-0.1,0.28,31,0.387096774,69,0.231884058
0.55,-0.05,0.28,43,0.534883721,57,0.087719298
0.55,0,0.34,61,0.426229508,39,0.205128205
0.55,0.05,0.34,60,0.483333333,40,0.125
0.55,0.1,0.41,74,0.472972973,26,0.230769231
0.55,0.15,0.58,81,0.654320988,19,0.263157895
0.55,0.2,0.75,84,0.869047619,16,0.125
0.55,0.25,0.74,95,0.757894737,5,0.4
0.55,0.3,0.76,93,0.806451613,7,0.142857143
0.55,0.35,0.87,96,0.885416667,4,0.5
0.55,0.4,0.85,93,0.892473118,7,0.285714286
0.55,0.45,0.88,98,0.897959184,2,0
0.55,0.5,0.88,96,0.90625,4,0.25
0.55,0.55,0.92,98,0.93877551,2,0
0.55,0.6,0.9,96,0.927083333,4,0.25
0.55,0.65,0.93,100,0.93,0,0
0.55,0.7,0.85,96,0.885416667,4,0
0.55,0.75,0.82,96,0.833333333,4,0.5
0.55,0.8,0.73,97,0.75257732,3,0
0.55,0.85,0.69,95,0.705263158,5,0.4
0.55,0.9,0.69,91,0.725274725,9,0.333333333
0.55,0.95,0.57,84,0.642857143,16,0.1875
0.55,1,0.54,79,0.670886076,21,0.047619048
0.6,-1,0.68,16,0.5625,84,0.702380952
0.6,-0.95,0.71,7,0.285714286,93,0.741935484
0.6,-0.9,0.64,10,0.4,90,0.666666667
0.6,-0.85,0.69,2,0.5,98,0.693877551
0.6,-0.8,0.65,4,0.5,96,0.65625
0.6,-0.75,0.75,2,1,98,0.744897959
0.6,-0.7,0.59,3,0,97,0.608247423
0.6,-0.65,0.6,3,0.666666667,97,0.597938144
0.6,-0.6,0.65,5,0.4,95,0.663157895
0.6,-0.55,0.5,3,0.333333333,97,0.505154639
0.6,-0.5,0.51,5,0,95,0.536842105
0.6,-0.45,0.49,0,0,100,0.49
0.6,-0.4,0.48,4,0.25,96,0.489583333
0.6,-0.35,0.39,8,0.25,92,0.402173913
0.6,-0.3,0.3,8,0.25,92,0.304347826
0.6,-0.25,0.3,12,0,88,0.340909091
0.6,-0.2,0.27,18,0.166666667,82,0.292682927
0.6,-0.15,0.23,19,0.105263158,81,0.259259259
0.6,-0.1,0.23,27,0.333333333,73,0.191780822
0.6,-0.05,0.26,33,0.454545455,67,0.164179104
0.6,0,0.33,57,0.438596491,43,0.186046512
0.6,0.05,0.31,48,0.479166667,52,0.153846154
0.6,0.1,0.45,60,0.55,40,0.3
0.6,0.15,0.54,79,0.632911392,21,0.19047619
0.6,0.2,0.46,71,0.633802817,29,0.034482759
0.6,0.25,0.71,81,0.827160494,19,0.210526316
0.6,0.3,0.74,93,0.784946237,7,0.142857143
0.6,0.35,0.8,90,0.844444444,10,0.4
0.6,0.4,0.8,90,0.844444444,10,0.4
0.6,0.45,0.84,92,0.880434783,8,0.375
0.6,0.5,0.85,95,0.894736842,5,0
0.6,0.55,0.93,97,0.958762887,3,0
0.6,0.6,0.79,98,0.806122449,2,0
0.6,0.65,0.88,99,0.888888889,1,0
0.6,0.7,0.83,93,0.88172043,7,0.142857143
0.6,0.75,0.85,95,0.894736842,5,0
0.6,0.8,0.83,95,0.873684211,5,0
0.6,0.85,0.64,92,0.684782609,8,0.125
0.6,0.9,0.54,85,0.611764706,15,0.133333333
0.6,0.95,0.62,87,0.67816092,13,0.230769231
0.6,1,0.42,78,0.461538462,22,0.272727273
0.65,-1,0.76,8,0.625,92,0.77173913
0.65,-0.95,0.68,5,0.4,95,0.694736842
0.65,-0.9,0.68,7,0.428571429,93,0.698924731
0.65,-0.85,0.6,8,0.5,92,0.608695652
0.65,-0.8,0.67,5,0.2,95,0.694736842
0.65,-0.75,0.73,2,0,98,0.744897959
0.65,-0.7,0.61,3,0.333333333,97,0.618556701
0.65,-0.65,0.66,2,0.5,98,0.663265306
0.65,-0.6,0.54,4,0.25,96,0.552083333
0.65,-0.55,0.63,3,0,97,0.649484536
0.65,-0.5,0.42,4,0.25,96,0.427083333
0.65,-0.45,0.49,3,1,97,0.474226804
0.65,-0.4,0.4,3,0.333333333,97,0.402061856
0.65,-0.35,0.39,13,0.307692308,87,0.402298851
0.65,-0.3,0.4,7,0,93,0.430107527
0.65,-0.25,0.26,7,0.285714286,93,0.258064516
0.65,-0.2,0.25,15,0.266666667,85,0.247058824
0.65,-0.15,0.29,15,0.4,85,0.270588235
0.65,-0.1,0.24,23,0.391304348,77,0.194805195
0.65,-0.05,0.27,39,0.435897436,61,0.163934426
0.65,0,0.27,40,0.425,60,0.166666667
0.65,0.05,0.26,58,0.293103448,42,0.214285714
0.65,0.1,0.39,54,0.518518519,46,0.239130435
0.65,0.15,0.39,63,0.53968254,37,0.135135135
0.65,0.2,0.65,81,0.765432099,19,0.157894737
0.65,0.25,0.51,78,0.602564103,22,0.181818182
0.65,0.3,0.68,92,0.717391304,8,0.25
0.65,0.35,0.72,88,0.806818182,12,0.083333333
0.65,0.4,0.81,91,0.879120879,9,0.111111111
0.65,0.45,0.81,93,0.838709677,7,0.428571429
0.65,0.5,0.78,94,0.829787234,6,0
0.65,0.55,0.9,99,0.909090909,1,0
0.65,0.6,0.88,99,0.888888889,1,0
0.65,0.65,0.89,97,0.907216495,3,0.333333333
0.65,0.7,0.8,95,0.821052632,5,0.4
0.65,0.75,0.81,98,0.806122449,2,1
0.65,0.8,0.7,91,0.747252747,9,0.222222222
0.65,0.85,0.68,89,0.730337079,11,0.272727273
0.65,0.9,0.7,95,0.726315789,5,0.2
0.65,0.95,0.56,80,0.6375,20,0.25
0.65,1,0.57,80,0.625,20,0.35
0.7,-1,0.74,6,0.666666667,94,0.744680851
0.7,-0.95,0.61,10,0.3,90,0.644444444
0.7,-0.9,0.66,4,0.5,96,0.666666667
0.7,-0.85,0.7,5,0.6,95,0.705263158
0.7,-0.8,0.68,3,0.333333333,97,0.690721649
0.7,-0.75,0.68,4,0.5,96,0.6875
0.7,-0.7,0.55,1,0,99,0.555555556
0.7,-0.65,0.71,1,1,99,0.707070707
0.7,-0.6,0.55,3,0,97,0.567010309
0.7,-0.55,0.53,1,0,99,0.535353535
0.7,-0.5,0.52,3,0.333333333,97,0.525773196
0.7,-0.45,0.52,4,0,96,0.541666667
0.7,-0.4,0.4,5,0,95,0.421052632
0.7,-0.35,0.33,6,0.166666667,94,0.340425532
0.7,-0.3,0.37,3,0,97,0.381443299
0.7,-0.25,0.34,12,0.333333333,88,0.340909091
0.7,-0.2,0.24,15,0.2,85,0.247058824
0.7,-0.15,0.18,14,0.071428571,86,0.197674419
0.7,-0.1,0.27,17,0.352941176,83,0.253012048
0.7,-0.05,0.29,31,0.35483871,69,0.260869565
0.7,0,0.27,44,0.318181818,56,0.232142857
0.7,0.05,0.24,42,0.30952381,58,0.189655172
0.7,0.1,0.35,56,0.553571429,44,0.090909091
0.7,0.15,0.33,66,0.363636364,34,0.264705882
0.7,0.2,0.43,70,0.557142857,30,0.133333333
0.7,0.25,0.54,71,0.676056338,29,0.206896552
0.7,0.3,0.66,88,0.715909091,12,0.25
0.7,0.35,0.68,88,0.761363636,12,0.083333333
0.7,0.4,0.81,94,0.840425532,6,0.333333333
0.7,0.45,0.86,92,0.913043478,8,0.25
0.7,0.5,0.85,96,0.885416667,4,0
0.7,0.55,0.89,98,0.908163265,2,0
0.7,0.6,0.88,96,0.90625,4,0.25
0.7,0.65,0.87,98,0.87755102,2,0.5
0.7,0.7,0.88,99,0.888888889,1,0
0.7,0.75,0.84,90,0.866666667,10,0.6
0.7,0.8,0.71,92,0.760869565,8,0.125
0.7,0.85,0.76,93,0.795698925,7,0.285714286
0.7,0.9,0.64,82,0.719512195,18,0.277777778
0.7,0.95,0.57,82,0.609756098,18,0.388888889
0.7,1,0.5,75,0.573333333,25,0.28
0.75,-1,0.73,4,0.5,96,0.739583333
0.75,-0.95,0.7,4,0.5,96,0.708333333
0.75,-0.9,0.7,8,0.5,92,0.717391304
0.75,-0.85,0.7,5,1,95,0.684210526
0.75,-0.8,0.63,2,0.5,98,0.632653061
0.75,-0.75,0.66,5,0.4,95,0.673684211
0.75,-0.7,0.68,2,1,98,0.673469388
0.75,-0.65,0.63,2,1,98,0.62244898
0.75,-0.6,0.62,4,0.5,96,0.625
0.75,-0.55,0.55,1,1,99,0.545454545
0.75,-0.5,0.5,0,0,100,0.5
0.75,-0.45,0.48,4,0,96,0.5
0.75,-0.4,0.42,4,0.25,96,0.427083333
0.75,-0.35,0.36,5,0,95,0.378947368
0.75,-0.3,0.39,4,0,96,0.40625
0.75,-0.25,0.29,8,0.25,92,0.293478261
0.75,-0.2,0.22,10,0.2,90,0.222222222
0.75,-0.15,0.31,15,0.333333333,85,0.305882353
0.75,-0.1,0.24,21,0.380952381,79,0.202531646
0.75,-0.05,0.28,26,0.192307692,74,0.310810811
0.75,0,0.3,36,0.472222222,64,0.203125
0.75,0.05,0.29,38,0.447368421,62,0.193548387
0.75,0.1,0.3,36,0.416666667,64,0.234375
0.75,0.15,0.46,58,0.568965517,42,0.30952381
0.75,0.2,0.47,66,0.636363636,34,0.147058824
0.75,0.25,0.61,75,0.72,25,0.28
0.75,0.3,0.6,77,0.701298701,23,0.260869565
0.75,0.35,0.66,79,0.784810127,21,0.19047619
0.75,0.4,0.7,86,0.790697674,14,0.142857143
0.75,0.45,0.74,94,0.776595745,6,0.166666667
0.75,0.5,0.76,94,0.79787234,6,0.166666667
0.75,0.55,0.78,95,0.8,5,0.4
0.75,0.6,0.87,98,0.87755102,2,0.5
0.75,0.65,0.77,92,0.836956522,8,0
0.75,0.7,0.82,98,0.836734694,2,0
0.75,0.75,0.74,90,0.777777778,10,0.4
0.75,0.8,0.71,92,0.760869565,8,0.125
0.75,0.85,0.7,86,0.755813953,14,0.357142857
0.75,0.9,0.64,88,0.693181818,12,0.25
0.75,0.95,0.64,81,0.666666667,19,0.526315789
0.75,1,0.54,71,0.647887324,29,0.275862069
0.8,-1,0.73,5,0.4,95,0.747368421
0.8,-0.95,0.71,7,0.142857143,93,0.752688172
0.8,-0.9,0.75,5,0.6,95,0.757894737
0.8,-0.85,0.7,4,0.25,96,0.71875
0.8,-0.8,0.68,7,0.428571429,93,0.698924731
0.8,-0.75,0.58,3,0,97,0.597938144
0.8,-0.7,0.72,3,0.666666667,97,0.721649485
0.8,-0.65,0.72,3,0.333333333,97,0.731958763
0.8,-0.6,0.58,2,0.5,98,0.581632653
0.8,-0.55,0.63,2,0.5,98,0.632653061
0.8,-0.5,0.57,4,0.25,96,0.583333333
0.8,-0.45,0.49,1,0,99,0.494949495
0.8,-0.4,0.56,2,0.5,98,0.56122449
0.8,-0.35,0.38,3,0,97,0.391752577
0.8,-0.3,0.5,6,0.333333333,94,0.510638298
0.8,-0.25,0.38,8,0.25,92,0.391304348
0.8,-0.2,0.27,10,0.3,90,0.266666667
0.8,-0.15,0.26,14,0.285714286,86,0.255813953
0.8,-0.1,0.29,18,0.333333333,82,0.280487805
0.8,-0.05,0.21,24,0.291666667,76,0.184210526
0.8,0,0.28,20,0.35,80,0.2625
0.8,0.05,0.3,42,0.333333333,58,0.275862069
0.8,0.1,0.23,37,0.405405405,63,0.126984127
0.8,0.15,0.37,51,0.411764706,49,0.326530612
0.8,0.2,0.33,59,0.440677966,41,0.170731707
0.8,0.25,0.48,66,0.590909091,34,0.264705882
0.8,0.3,0.66,76,0.736842105,24,0.416666667
0.8,0.35,0.56,81,0.641975309,19,0.210526316
0.8,0.4,0.63,91,0.67032967,9,0.222222222
0.8,0.45,0.78,89,0.797752809,11,0.636363636
0.8,0.5,0.74,95,0.768421053,5,0.2
0.8,0.55,0.72,94,0.755319149,6,0.166666667
0.8,0.6,0.74,94,0.765957447,6,0.333333333
0.8,0.65,0.83,94,0.85106383,6,0.5
0.8,0.7,0.77,92,0.815217391,8,0.25
0.8,0.75,0.62,84,0.714285714,16,0.125
0.8,0.8,0.69,86,0.744186047,14,0.357142857
0.8,0.85,0.57,88,0.636363636,12,0.083333333
0.8,0.9,0.6,84,0.654761905,16,0.3125
0.8,0.95,0.54,75,0.666666667,25,0.16
0.8,1,0.5,78,0.564102564,22,0.272727273
0.85,-1,0.68,7,0.714285714,93,0.677419355
0.85,-0.95,0.75,5,0.6,95,0.757894737
0.85,-0.9,0.65,8,0.375,92,0.673913043
0.85,-0.85,0.7,0,0,100,0.7
0.85,-0.8,0.65,6,0.166666667,94,0.680851064
0.85,-0.75,0.68,3,0.333333333,97,0.690721649
0.85,-0.7,0.64,2,0.5,98,0.642857143
0.85,-0.65,0.65,3,0.666666667,97,0.649484536
0.85,-0.6,0.7,2,0,98,0.714285714
0.85,-0.55,0.6,9,0.444444444,91,0.615384615
0.85,-0.5,0.48,0,0,100,0.48
0.85,-0.45,0.56,1,0,99,0.565656566
0.85,-0.4,0.47,3,0.333333333,97,0.474226804
0.85,-0.35,0.43,6,0.166666667,94,0.446808511
0.85,-0.3,0.4,3,0,97,0.412371134
0.85,-0.25,0.37,3,0.333333333,97,0.371134021
0.85,-0.2,0.3,7,0,93,0.322580645
0.85,-0.15,0.32,12,0.416666667,88,0.306818182
0.85,-0.1,0.26,13,0.384615385,87,0.24137931
0.85,-0.05,0.21,18,0.111111111,82,0.231707317
0.85,0,0.3,27,0.259259259,73,0.315068493
0.85,0.05,0.33,28,0.428571429,72,0.291666667
0.85,0.1,0.27,39,0.333333333,61,0.229508197
0.85,0.15,0.38,44,0.545454545,56,0.25
0.85,0.2,0.39,62,0.5,38,0.210526316
0.85,0.25,0.35,58,0.431034483,42,0.238095238
0.85,0.3,0.5,75,0.586666667,25,0.24
0.85,0.35,0.57,78,0.641025641,22,0.318181818
0.85,0.4,0.62,84,0.69047619,16,0.25
0.85,0.45,0.67,90,0.7,10,0.4
0.85,0.5,0.7,88,0.772727273,12,0.166666667
0.85,0.55,0.73,91,0.736263736,9,0.666666667
0.85,0.6,0.71,91,0.769230769,9,0.111111111
0.85,0.65,0.68,89,0.719101124,11,0.363636364
0.85,0.7,0.77,94,0.776595745,6,0.666666667
0.85,0.75,0.58,85,0.635294118,15,0.266666667
0.85,0.8,0.71,89,0.741573034,11,0.454545455
0.85,0.85,0.54,92,0.543478261,8,0.5
0.85,0.9,0.6,81,0.641975309,19,0.421052632
0.85,0.95,0.57,68,0.691176471,32,0.3125
0.85,1,0.37,65,0.353846154,35,0.4
0.9,-1,0.78,7,0.428571429,93,0.806451613
0.9,-0.95,0.78,3,0.666666667,97,0.783505155
0.9,-0.9,0.74,4,0,96,0.770833333
0.9,-0.85,0.66,5,0.2,95,0.684210526
0.9,-0.8,0.68,4,0.25,96,0.697916667
0.9,-0.75,0.74,2,0.5,98,0.744897959
0.9,-0.7,0.7,4,0.25,96,0.71875
0.9,-0.65,0.65,2,0.5,98,0.653061224
0.9,-0.6,0.63,5,0.4,95,0.642105263
0.9,-0.55,0.53,2,0,98,0.540816327
0.9,-0.5,0.55,5,0.2,95,0.568421053
0.9,-0.45,0.44,2,0.5,98,0.43877551
0.9,-0.4,0.53,3,0,97,0.546391753
0.9,-0.35,0.49,2,1,98,0.479591837
0.9,-0.3,0.29,5,0.2,95,0.294736842
0.9,-0.25,0.41,4,0,96,0.427083333
0.9,-0.2,0.36,6,0.333333333,94,0.361702128
0.9,-0.15,0.33,4,0,96,0.34375
0.9,-0.1,0.27,8,0.25,92,0.27173913
0.9,-0.05,0.26,15,0.133333333,85,0.282352941
0.9,0,0.27,18,0.333333333,82,0.256097561
0.9,0.05,0.23,31,0.161290323,69,0.260869565
0.9,0.1,0.21,42,0.19047619,58,0.224137931
0.9,0.15,0.24,42,0.261904762,58,0.224137931
0.9,0.2,0.4,47,0.468085106,53,0.339622642
0.9,0.25,0.45,61,0.524590164,39,0.333333333
0.9,0.3,0.42,63,0.492063492,37,0.297297297
0.9,0.35,0.57,77,0.649350649,23,0.304347826
0.9,0.4,0.65,75,0.76,25,0.32
0.9,0.45,0.62,84,0.678571429,16,0.3125
0.9,0.5,0.67,85,0.717647059,15,0.4
0.9,0.55,0.73,87,0.781609195,13,0.384615385
0.9,0.6,0.68,79,0.721518987,21,0.523809524
0.9,0.65,0.69,87,0.735632184,13,0.384615385
0.9,0.7,0.65,87,0.701149425,13,0.307692308
0.9,0.75,0.67,89,0.685393258,11,0.545454545
0.9,0.8,0.6,78,0.653846154,22,0.409090909
0.9,0.85,0.56,81,0.617283951,19,0.315789474
0.9,0.9,0.53,79,0.544303797,21,0.476190476
0.9,0.95,0.43,68,0.529411765,32,0.21875
0.9,1,0.43,66,0.439393939,34,0.411764706
0.95,-1,0.64,13,0.153846154,87,0.712643678
0.95,-0.95,0.79,6,0.666666667,94,0.79787234
0.95,-0.9,0.72,3,0.666666667,97,0.721649485
0.95,-0.85,0.64,8,0.5,92,0.652173913
0.95,-0.8,0.74,2,1,98,0.734693878
0.95,-0.75,0.63,5,0.6,95,0.631578947
0.95,-0.7,0.65,6,0.666666667,94,0.64893617
0.95,-0.65,0.64,2,0,98,0.653061224
0.95,-0.6,0.62,2,0.5,98,0.62244898
0.95,-0.55,0.61,2,0.5,98,0.612244898
0.95,-0.5,0.57,1,1,99,0.565656566
0.95,-0.45,0.55,2,0.5,98,0.551020408
0.95,-0.4,0.42,2,1,98,0.408163265
0.95,-0.35,0.52,2,0,98,0.530612245
0.95,-0.3,0.38,4,0,96,0.395833333
0.95,-0.25,0.39,4,0,96,0.40625
0.95,-0.2,0.4,4,0,96,0.416666667
0.95,-0.15,0.37,8,0.25,92,0.380434783
0.95,-0.1,0.36,10,0.2,90,0.377777778
0.95,-0.05,0.31,8,0.125,92,0.326086957
0.95,0,0.32,16,0.125,84,0.357142857
0.95,0.05,0.33,22,0.272727273,78,0.346153846
0.95,0.1,0.27,33,0.181818182,67,0.313432836
0.95,0.15,0.23,33,0.363636364,67,0.164179104
0.95,0.2,0.34,38,0.447368421,62,0.274193548
0.95,0.25,0.39,51,0.470588235,49,0.306122449
0.95,0.3,0.48,55,0.6,45,0.333333333
0.95,0.35,0.4,68,0.441176471,32,0.3125
0.95,0.4,0.59,72,0.708333333,28,0.285714286
0.95,0.45,0.6,77,0.675324675,23,0.347826087
0.95,0.5,0.55,78,0.653846154,22,0.181818182
0.95,0.55,0.7,88,0.727272727,12,0.5
0.95,0.6,0.73,90,0.755555556,10,0.5
0.95,0.65,0.71,85,0.764705882,15,0.4
0.95,0.7,0.65,79,0.708860759,21,0.428571429
0.95,0.75,0.65,83,0.710843373,17,0.352941176
0.95,0.8,0.67,75,0.733333333,25,0.48
0.95,0.85,0.48,77,0.558441558,23,0.217391304
0.95,0.9,0.46,66,0.545454545,34,0.294117647
0.95,0.95,0.43,63,0.428571429,37,0.432432432
0.95,1,0.41,63,0.412698413,37,0.405405405
1,-1,0.69,6,0.333333333,94,0.712765957
1,-0.95,0.61,11,0.181818182,89,0.662921348
1,-0.9,0.69,4,0.25,96,0.708333333
1,-0.85,0.69,6,0.166666667,94,0.723404255
1,-0.8,0.76,6,0.5,94,0.776595745
1,-0.75,0.66,5,0.8,95,0.652631579
1,-0.7,0.66,3,0.666666667,97,0.659793814
1,-0.65,0.64,0,0,100,0.64
1,-0.6,0.58,4,0.5,96,0.583333333
1,-0.55,0.69,2,0.5,98,0.693877551
1,-0.5,0.52,4,0,96,0.541666667
1,-0.45,0.68,2,0.5,98,0.683673469
1,-0.4,0.51,5,0.2,95,0.526315789
1,-0.35,0.43,4,0,96,0.447916667
1,-0.3,0.47,1,0,99,0.474747475
1,-0.25,0.44,2,0,98,0.448979592
1,-0.2,0.39,7,0.142857143,93,0.408602151
1,-0.15,0.34,9,0.333333333,91,0.340659341
1,-0.1,0.25,14,0.142857143,86,0.26744186
1,-0.05,0.33,11,0.272727273,89,0.337078652
1,0,0.28,21,0.047619048,79,0.341772152
1,0.05,0.3,22,0.227272727,78,0.320512821
1,0.1,0.29,31,0.193548387,69,0.333333333
1,0.15,0.32,30,0.3,70,0.328571429
1,0.2,0.36,38,0.394736842,62,0.338709677
1,0.25,0.43,42,0.476190476,58,0.396551724
1,0.3,0.42,54,0.5,46,0.326086957
1,0.35,0.51,67,0.597014925,33,0.333333333
1,0.4,0.46,69,0.52173913,31,0.322580645
1,0.45,0.43,64,0.515625,36,0.277777778
1,0.5,0.55,76,0.592105263,24,0.416666667
1,0.55,0.55,78,0.602564103,22,0.363636364
1,0.6,0.6,81,0.604938272,19,0.578947368
1,0.65,0.71,79,0.797468354,21,0.380952381
1,0.7,0.51,73,0.602739726,27,0.259259259
1,0.75,0.51,73,0.547945205,27,0.407407407
1,0.8,0.58,70,0.642857143,30,0.433333333
1,0.85,0.45,70,0.5,30,0.333333333
1,0.9,0.39,63,0.444444444,37,0.297297297
1,0.95,0.48,69,0.52173913,31,0.387096774
1,1,0.48,49,0.510204082,51,0.450980392
